timestamp,attack_type,target_industry,country,financial_loss,affected_users,response_time,defense_mechanism,data_breach_size,network_traffic,vulnerability_score,employee_training_hours,high_risk_incident
2020-07-18,Malware,Healthcare,India,6.492131800137502,10084,8.065475719996215,Multi-Factor Auth,37045.86294100361,963.4861062954299,8.755917828172215,12,0
2020-07-19,Phishing,Healthcare,Germany,100.19474579803405,10180,2.6101458233873838,Security Training,69.26404249800719,1528.038239303478,1.2377408833454435,21,1
2020-07-20,SQL Injection,Retail,Germany,41.771451235818056,9956,2.3487083456248055,Encryption,4909.282403559369,896.0353186870685,5.767601316431401,24,0
2020-07-21,Insider Threat,Retail,UK,62.24920849351453,9979,1.9519795520366716,Security Training,5540.718437824859,956.6754505729646,7.724927863275013,26,0
2020-07-22,Ransomware,Healthcare,USA,92.24918988226068,10077,5.725291618215737,Security Training,5677.60594982811,896.4691838214238,8.961427505791871,17,0
2020-07-23,Insider Threat,Retail,Australia,31.165605200035074,10106,4.345782852185376,Security Training,119.06834643394136,1322.8873855939016,2.194247694590008,22,0
2020-07-24,Malware,Government,USA,71.57722057781245,9946,2.8066918312105855,Firewall,390.01109859046943,1244.1468796070606,4.073064739480937,16,0
2020-07-25,Insider Threat,Healthcare,Germany,37.178419510779065,10074,3.2946354440066257,Security Training,2136.771140336472,1083.5856585585702,1.7070021252564413,22,0
2020-07-26,Malware,Education,India,12.599582394712852,9759,2.2469034429883923,Security Training,27710.952466316012,684.4697357462561,8.514406754279946,30,0
2020-07-27,Malware,Government,UK,20.59852377008002,10090,3.896015017913451,Firewall,137383.14654186778,888.929921657242,8.716297130376791,19,0
2020-07-28,Malware,Retail,USA,33.70159643885095,10052,4.476318176034354,Security Training,789.2865978935506,684.3747198295798,5.35226783388044,18,0
2020-07-29,SQL Injection,Technology,USA,19.054643354169325,10065,1.2398096939479069,Multi-Factor Auth,217.08878472427793,1348.1103465151423,1.1871576400866284,25,0
2020-07-30,Malware,Finance,Australia,20.438103707875086,9882,0.9348880049324003,Multi-Factor Auth,15237.623409937427,527.5817924882189,1.9197833433165292,17,0
2020-07-31,Malware,Healthcare,Japan,20.578648502568203,9990,7.704842033112177,Security Training,556120.3588745212,1478.311356449336,6.619223075287959,19,0
2020-08-01,Ransomware,Technology,Germany,6.553291950474728,10067,4.803232382465201,Firewall,27279.24038929067,1386.2958632197583,9.8435726729466,16,0
2020-08-02,Phishing,Retail,India,4.422034837881602,9975,2.170736799295678,Security Training,666.9629865932667,724.4413328094923,8.549776695154215,18,0
2020-08-03,DDoS,Education,UK,2.380585025322744,10005,1.9499033121635427,Security Training,910982.1538600131,875.054720908042,8.181299944327762,18,0
2020-08-04,Phishing,Finance,USA,5.8804422246087045,10029,4.622020815229065,IDS,11773.414273960087,786.270878669724,4.7617289286642945,21,0
2020-08-05,Malware,Technology,Australia,21.057404190065704,9967,2.328318136047583,Encryption,612.760141346663,1129.070139309526,9.866910269318389,19,0
2020-08-06,Ransomware,Finance,Japan,45.054320995795486,10207,3.7875256677178966,Firewall,142714.91709796002,1423.7344680061974,8.424755657751732,17,0
2020-08-07,Insider Threat,Healthcare,Germany,10.421795001606258,9951,0.8848450905201832,Encryption,523.2275090406076,1355.6857949017472,4.020875394076377,19,0
2020-08-08,Ransomware,Retail,Germany,109.46676964863542,10200,2.697088076756302,IDS,860.7662342918684,870.1208579753527,7.736419259814843,14,1
2020-08-09,Malware,Education,Australia,82.61268613283352,10030,6.016955527635052,Encryption,12749.427462575133,1376.4421203233383,4.892706274950208,22,0
2020-08-10,Ransomware,Retail,UK,36.75339650881592,9948,2.8776814491629215,Security Training,2836.1119577608624,1351.5466103383812,6.944101031582491,19,0
2020-08-11,Ransomware,Finance,USA,64.40574794883574,10007,1.6038826449345456,Multi-Factor Auth,3209.9616339416457,943.349827373832,9.730484710931872,20,0
2020-08-12,Malware,Technology,UK,22.811231830184806,10111,3.719773857753622,Firewall,3220.7933922137177,997.1624566231247,3.2180639974046876,22,0
2020-08-13,SQL Injection,Healthcare,Australia,1.8735574488026214,10032,6.525706110568038,Firewall,27693.689538863877,1462.5142253940317,8.155019718888916,23,0
2020-08-14,Ransomware,Healthcare,Australia,117.3440136923222,9850,3.096459494180885,Security Training,28.537491687622186,1317.5085640739067,6.313368890620796,19,1
2020-08-15,DDoS,Retail,UK,6.836452885972896,9815,0.9872855060948031,Encryption,5266.007539425466,1367.4351953527707,9.549738219193376,25,0
2020-08-16,DDoS,Technology,Brazil,147.765370418423,9913,0.845089616821239,Firewall,1668.3547594717695,1775.6152336150308,2.2101697895854815,26,1
2020-08-17,Ransomware,Technology,Japan,42.4178897269959,9870,12.527214592909685,IDS,661.8294768652785,1164.1801048937116,7.477385489606772,21,1
2020-08-18,SQL Injection,Finance,Germany,18.23269607585869,10104,7.131412524267508,IDS,658.3437189305131,1097.6994162732367,1.3343783593112764,22,0
2020-08-19,Insider Threat,Retail,Brazil,34.21181238685316,10226,7.98873525222215,Encryption,15.268328672866122,1407.381238397698,3.21898132552845,21,0
2020-08-20,Malware,Retail,India,34.820606126664,10092,2.4690994122576218,IDS,603.7521661567491,1596.3462734401016,3.8876907705950616,20,0
2020-08-21,DDoS,Government,Germany,1.1781253914011298,9928,4.04837204913303,Multi-Factor Auth,39376.5385589938,816.5818208452415,4.8903018444283,12,0
2020-08-22,Insider Threat,Retail,Germany,21.960908255634944,10064,3.3975091213733744,Security Training,15742.349119757217,939.4424436440117,9.687699794123162,19,0
2020-08-23,Ransomware,Healthcare,Japan,67.32788127624649,10055,4.491611318348462,Firewall,2032.9362899958546,694.4288138358734,1.6084126155654372,16,0
2020-08-24,Insider Threat,Finance,India,35.67455498938088,9952,1.0722960883574282,Security Training,177.23713050539519,1102.8249923233502,2.5208457791791856,17,0
2020-08-25,Phishing,Technology,USA,14.00091683583605,10147,1.5930296790027656,Encryption,15424.918182078492,1266.7775811472218,2.8274250356690063,20,0
2020-08-26,DDoS,Retail,India,20.406672751844283,9972,3.2645085158366656,Security Training,40933.20305476552,715.336814609629,4.8159703208401625,12,0
2020-08-27,Ransomware,Finance,USA,99.4085731017366,10077,6.714183726561566,Firewall,23585.545901825943,1340.138656066501,1.5462988222970246,21,0
2020-08-28,Malware,Retail,India,37.279917266852195,9986,4.78151431758302,Firewall,429.4687114646878,864.0019262287485,9.68877591890562,31,0
2020-08-29,SQL Injection,Technology,UK,37.57612970820243,10017,3.4140818983362453,Encryption,528.6056222747048,839.5627738506821,6.038665220603997,13,0
2020-08-30,Ransomware,Education,Australia,162.81260876154656,10109,9.272585094010175,Firewall,81782.82340263082,1338.9814759671303,8.319582126303144,27,1
2020-08-31,Malware,Technology,India,19.347974831367583,10018,3.7329085309651355,IDS,265.4583400328477,812.4578325289378,7.952485875076121,21,0
2020-09-01,SQL Injection,Technology,Brazil,32.65222024097403,9989,0.5573674628451553,Security Training,7757.587929500342,578.9504568330673,6.947426224193572,18,0
2020-09-02,SQL Injection,Technology,Brazil,83.48955294976038,10076,8.483399641892905,Multi-Factor Auth,85.15964793466853,1223.0971329727151,9.139684767679197,21,0
2020-09-03,Ransomware,Retail,Japan,71.12971496312004,10121,1.556196030657562,Multi-Factor Auth,1634.9528831194448,960.4893109320556,9.121453409419328,16,0
2020-09-04,Insider Threat,Government,Australia,15.448651028556654,10085,13.616245617596613,Multi-Factor Auth,9607.514209788467,1359.4176499531072,2.1499464669833563,18,1
2020-09-05,Insider Threat,Technology,Australia,8.190166970862975,10007,0.6177032684726268,Encryption,2807.551655957379,1249.897201229041,9.1173546921181,15,0
2020-09-06,SQL Injection,Healthcare,USA,60.31620769370388,10014,5.301883306611828,Multi-Factor Auth,8500.04419698526,475.51049176550976,5.715019318446174,21,0
2020-09-07,Insider Threat,Healthcare,Germany,14.897138478196478,9865,6.38690168825142,Security Training,256.61832099873544,1394.6603270166759,3.412627421337084,20,0
2020-09-08,Phishing,Finance,Japan,127.98743376492776,9986,1.2812800837788072,Firewall,578.2440844732799,1569.9249858540863,6.47650420170795,18,1
2020-09-09,SQL Injection,Government,Brazil,6.9198860717728765,10009,1.3806806914484038,IDS,7813.722462453498,1310.0810527792696,3.5281323991855276,15,0
2020-09-10,SQL Injection,Finance,Brazil,19.15939491289378,9951,4.556805543125622,Multi-Factor Auth,12013.379717510594,1322.1581270641109,5.311070763871867,27,0
2020-09-11,Malware,Healthcare,USA,2.8172620649201336,9987,7.953084591887597,Multi-Factor Auth,4626.822868961596,925.6983757276736,8.347940637897306,24,0
2020-09-12,Insider Threat,Healthcare,Brazil,60.75258190695742,9739,7.812607170696273,Multi-Factor Auth,19813.434234834764,856.9913939096202,1.2897817835077485,16,0
2020-09-13,SQL Injection,Education,Brazil,110.94099638219123,10118,4.298386169917676,IDS,108.37355729523969,1063.733408507857,2.6478009240935663,18,1
2020-09-14,Phishing,Technology,USA,50.5128382803983,9913,2.894538660376019,Security Training,1173.3334734085122,1275.9716074061578,9.60924407610575,21,0
2020-09-15,Malware,Healthcare,Brazil,138.83225933811065,10028,1.818945634267181,Multi-Factor Auth,114161.28936475758,1268.4200824358945,5.005885360863285,14,1
2020-09-16,Ransomware,Retail,Germany,6.877198957574147,10064,1.117286863719331,Firewall,38829.582007462646,868.6652057184489,3.7299182002790694,30,0
2020-09-17,SQL Injection,Retail,UK,4.591179251751915,10225,2.1181931695624314,Encryption,10585.880141722027,838.2522704513173,9.309515871647232,25,0
2020-09-18,Phishing,Finance,Japan,91.13549589874546,9966,4.853433199415758,IDS,2184.770468540915,552.953966084888,9.200925198443562,15,0
2020-09-19,DDoS,Finance,Germany,96.7276556367672,10071,1.5685762872061841,Security Training,23614.855343683983,1194.0759776066477,1.3981821138804054,20,0
2020-09-20,Phishing,Technology,Germany,88.90452398115174,9913,7.819369764673212,Firewall,7032.398022169978,883.0656177873979,4.2623021476530125,18,0
2020-09-21,Phishing,Technology,UK,80.21378859531923,10230,3.6179157750001862,IDS,143.3256438160698,909.6865608659526,9.21539484794462,22,0
2020-09-22,Malware,Education,Australia,22.48874984600456,10003,2.5703621178770795,IDS,21840.577986942586,1518.3625539332515,2.617947724200735,25,0
2020-09-23,Ransomware,Government,Japan,12.260645113374624,9949,1.1736859410393963,Encryption,527.3756860684015,1179.5166720353168,6.203921585708039,20,0
2020-09-24,DDoS,Finance,Germany,132.11594614006438,10065,1.136247977807283,Encryption,13621.115800636193,1096.8696058507423,3.887002123031384,15,1
2020-09-25,Insider Threat,Technology,Brazil,18.33627718213392,9876,7.638227452133037,Security Training,117.69004397156164,1249.0591871427052,7.629088907075725,17,0
2020-09-26,Insider Threat,Finance,UK,25.40876379913066,9981,4.497130071263763,Multi-Factor Auth,72987.14904837825,1426.1842022327442,2.4243622715295303,25,0
2020-09-27,Phishing,Technology,Australia,60.125187437772134,9945,2.8943032674309292,Encryption,1720.219610870657,514.7557719504803,6.364478622887054,25,0
2020-09-28,Malware,Healthcare,Japan,17.361419458649607,10043,2.3491179459665448,Security Training,324.1892128316839,830.3114689154669,1.0000758899017388,21,0
2020-09-29,Malware,Finance,India,85.4988981393604,10015,4.091782161549608,IDS,752.1904379606483,930.359560426993,3.2730737995890777,23,0
2020-09-30,Insider Threat,Healthcare,USA,3.630396161973555,10007,3.3440490556222477,Multi-Factor Auth,1519.751031521175,706.497420308938,2.4594869035963396,27,0
2020-10-01,DDoS,Finance,Brazil,78.31477079147237,9754,11.361283224792167,Firewall,2946.7571312579107,920.4335281018047,2.888476407838237,20,1
2020-10-02,Ransomware,Government,UK,46.04648910962686,9909,4.700276069794542,IDS,41618.13433091027,534.6595295879082,8.743836630755009,19,0
2020-10-03,DDoS,Education,USA,42.54781904422083,9918,4.559044498380524,Security Training,3429.896047861522,1276.6537780897133,9.233169269202223,28,0
2020-10-04,SQL Injection,Retail,Australia,30.6592581891218,9917,4.257906675685584,Firewall,38.790152177467064,844.7486227796705,7.795284157080239,16,0
2020-10-05,SQL Injection,Retail,Australia,16.220456210550136,9977,5.079013853229689,IDS,254.81122468770337,1060.2869193658519,6.310958768656267,18,0
2020-10-06,Ransomware,Retail,India,31.187612802272678,9984,2.63084390858139,Encryption,740491.6117688172,1015.3925858971578,3.077708642767488,27,0
2020-10-07,Insider Threat,Healthcare,Germany,29.89444210666692,9949,1.5526179288709214,Security Training,3907.9866274845785,1167.2258203372087,3.472492405827688,24,0
2020-10-08,Ransomware,Technology,Germany,43.82396504403138,10137,7.208897631990089,Firewall,19961.88986544716,261.73312744843645,3.789007957946459,21,0
2020-10-09,Malware,Retail,Japan,16.534648450189025,9897,3.6782029706562023,Encryption,1608.9027775354941,1135.0791163173903,7.993049144463577,20,0
2020-10-10,SQL Injection,Government,UK,4.0385760166901425,9955,2.2430697757846083,Firewall,399.7252242117277,917.4724839462062,3.2759587705302993,24,0
2020-10-11,Phishing,Retail,UK,7.837921573510787,10098,4.299161797669792,Multi-Factor Auth,1138.4643310493245,1122.0591781644082,9.760504828332824,27,0
2020-10-12,Phishing,Finance,Australia,60.06173306676062,10091,2.495864078724796,Multi-Factor Auth,3853.1727087801332,646.1640376784969,8.168171691312095,21,0
2020-10-13,Insider Threat,Healthcare,Japan,1.1374570116619975,9891,4.623837929509709,Security Training,1187.4071288258112,1124.102221101942,9.997459506965777,16,0
2020-10-14,Malware,Finance,USA,97.05117105507108,10067,4.9383626516778305,Firewall,138266.12278061165,1389.5535579172638,5.132607070574839,23,0
2020-10-15,DDoS,Finance,Germany,59.27347382853293,10039,2.1885706194578316,Multi-Factor Auth,869.1314777236378,1056.9298779397507,6.303953664966842,18,0
2020-10-16,Malware,Finance,Germany,73.06954998921273,9928,3.790431603463369,IDS,361.52412655615717,784.827752010415,3.523613905819488,22,0
2020-10-17,Phishing,Education,Australia,90.38970165262769,9971,8.810017070783353,IDS,15027.024905453538,797.9405821200061,6.4337012833171645,16,0
2020-10-18,Phishing,Education,UK,6.54590872733507,9935,15.440306769704367,Multi-Factor Auth,19225.734665037948,1172.872390268572,9.765102568108997,24,1
2020-10-19,SQL Injection,Technology,Australia,86.42545820956417,9960,5.9694325404799145,Multi-Factor Auth,3165.1453037336814,1170.8932936579242,1.2734219365146333,15,0
2020-10-20,Malware,Healthcare,UK,35.123771450889485,9889,5.828974784106862,Security Training,894.0062399138336,1106.9625948180258,3.603599131679119,20,0
2020-10-21,Malware,Government,Japan,108.36943381910413,9983,1.6630910672030195,Security Training,66.59852110398795,988.7424910017232,3.5316475281126376,15,1
2020-10-22,Phishing,Government,India,108.8357869117023,10023,4.1505113809902765,IDS,34250.04114105105,1060.8879926053273,9.84132878540751,21,1
2020-10-23,DDoS,Government,USA,1.2237565544606073,10106,0.6547506477239851,Encryption,16934.729966660765,980.5272750388862,2.19384448681566,17,0
2020-10-24,Insider Threat,Finance,Brazil,24.133391376473497,10019,1.684121082470838,Firewall,1236.7266385004139,885.7356882200718,8.31124163287032,23,0
2020-10-25,Insider Threat,Education,India,37.36948264506851,9967,0.8856797138319372,Encryption,3358.1481556156,1227.2430730460744,3.4709846170207985,23,0
2020-10-26,Malware,Healthcare,India,56.716132522159945,10040,4.25559810904146,Security Training,1894.3776277740792,1093.035052342332,8.745426818903107,24,0
2020-10-27,Insider Threat,Finance,UK,16.856660018370956,10127,2.5330350543325784,Encryption,77455.62591887928,1387.1624985766807,5.389758112062797,26,0
2020-10-28,Phishing,Education,UK,14.527125357502463,9998,1.6956428015386682,Security Training,373.9654427538304,1335.0596140552097,3.180349766371395,28,0
2020-10-29,Phishing,Education,UK,24.00396850051491,9933,5.816868561002154,Encryption,862.5361076404146,1083.2441597032134,7.387597140315814,29,0
2020-10-30,Malware,Retail,India,34.75131642764515,10071,2.9555131849006364,IDS,710.9111960071955,1178.6141899588938,8.57422687064221,15,0
2020-10-31,Malware,Retail,Australia,150.9461878606676,10001,1.6059614067116976,Security Training,5543.174183001767,712.8438205792356,5.231252882908664,17,1
2020-11-01,SQL Injection,Healthcare,USA,71.79702258095067,9965,12.81827091693865,IDS,3335.103216661695,976.7231566116254,7.4259034814292075,15,1
2020-11-02,Malware,Healthcare,Australia,28.046434577865604,9981,16.42675428269019,Encryption,4447.673043963961,1102.7988490252912,2.6342427153301675,24,1
2020-11-03,DDoS,Healthcare,UK,2.794993283447393,10031,9.754046332939046,Multi-Factor Auth,512.2361498686049,525.1791834177856,9.43850962700344,18,0
2020-11-04,Insider Threat,Finance,Germany,9.227437285572368,9974,1.0411008792687946,Multi-Factor Auth,58092.60538529444,1128.8266180957412,1.8680455574300754,25,0
2020-11-05,Malware,Technology,Australia,30.433355794603838,10010,1.9666105315027587,Firewall,1202.2015567928615,712.2319076251192,2.9975563807422265,16,0
2020-11-06,Ransomware,Healthcare,USA,84.05365110443458,9911,4.141552453865859,Multi-Factor Auth,32054.084598295507,745.1248328414504,3.5952378946921826,21,0
2020-11-07,SQL Injection,Retail,Germany,23.95791312024411,10167,5.660866193978148,Firewall,1588384.4596841952,841.1543328504126,2.3747770024403683,9,0
2020-11-08,Ransomware,Technology,USA,38.66329838708751,9897,4.585974275567135,Encryption,519.739587242122,990.8480001278027,4.660122989580962,25,0
2020-11-09,Phishing,Finance,UK,111.19095357461907,9917,6.402603878092944,Firewall,5912.179355741806,601.5914328905619,5.119624251082929,15,1
2020-11-10,Insider Threat,Technology,Australia,122.55208540656764,10172,4.908699913152853,Firewall,2291.112355765418,1256.9930423841483,5.667303317911779,22,1
2020-11-11,Malware,Government,Brazil,12.152965273671036,9891,7.529551185892802,Firewall,173123.95327589678,1053.2254718086544,1.3671959280004988,13,0
2020-11-12,Ransomware,Technology,Japan,2.228686685063376,9939,0.9468400141973066,IDS,1700.5247264403945,1577.4937091681536,2.9719546297964134,19,0
2020-11-13,Insider Threat,Healthcare,UK,18.221714999498385,10134,2.6549324329368447,Firewall,4901.923485024824,1090.0241366559749,8.269869260908187,16,0
2020-11-14,Phishing,Finance,India,59.50387543690502,9976,1.496290235798444,Security Training,4692.574473203097,1171.2415533708984,8.295441891128055,18,0
2020-11-15,DDoS,Healthcare,Brazil,150.91137111754475,10100,0.38356430911588263,Encryption,2438.6562761682635,743.8407196742105,3.970060765789121,17,1
2020-11-16,SQL Injection,Retail,India,4.00803573094361,9883,5.422919101136467,IDS,13506.786417833384,645.4569126660151,5.150569252935144,18,0
2020-11-17,Insider Threat,Government,USA,1.444867295888503,9990,3.1349532299496037,Security Training,3593.1797040648808,1185.7468367251502,2.651076349566529,17,0
2020-11-18,Insider Threat,Retail,India,107.77174856498262,10003,5.183232542207327,Encryption,7814.243804316175,672.0130103479739,8.399259013796806,22,1
2020-11-19,DDoS,Healthcare,Brazil,68.94514111926868,9909,0.6652665829858961,IDS,4569.711760113686,1192.5548456656945,9.610153494808955,17,0
2020-11-20,Insider Threat,Healthcare,Brazil,242.9939558828084,9882,0.9252705891460588,Encryption,889.7357856351911,1511.9573416634498,3.622175742308551,23,1
2020-11-21,Phishing,Healthcare,UK,25.274733053714694,10017,6.478030574635242,Multi-Factor Auth,1740.7579147328865,1283.7306058731192,8.037441344397992,23,0
2020-11-22,Phishing,Education,Germany,26.897073314159993,10060,2.592475227235227,Encryption,9052.947782541465,1171.1339848706123,4.171502226071104,19,0
2020-11-23,DDoS,Government,UK,9.455940531384556,9947,1.513466667823232,Multi-Factor Auth,8979.689679105793,1080.8491329428261,1.0237052941701226,10,0
2020-11-24,SQL Injection,Healthcare,USA,6.156266349453312,10154,3.4126764513407113,Multi-Factor Auth,35954.80807584295,884.8120122364852,6.397549539319237,20,0
2020-11-25,Malware,Healthcare,India,43.2226430473572,10098,0.393171451668843,Encryption,122821.61482266826,965.6316582960552,4.693587880683315,16,0
2020-11-26,Ransomware,Retail,Germany,22.65024656595515,10021,5.201593081719369,Multi-Factor Auth,1051.383553217889,830.3713978815732,7.825915238456439,21,0
2020-11-27,Malware,Retail,Australia,4.186281663325481,9836,2.1308775023292963,IDS,3903.9663048240673,605.3787347098578,7.738876721239719,17,0
2020-11-28,Insider Threat,Healthcare,Japan,109.01265189095626,9972,1.9680658767612162,Multi-Factor Auth,2024.7234066369588,1010.62820277448,9.5142811971025,20,1
2020-11-29,Ransomware,Finance,Brazil,11.054562202493848,9917,1.0232795435357809,Firewall,325.5072468673746,1332.36671846659,4.940371080184135,25,0
2020-11-30,DDoS,Education,Germany,69.03238607264721,9921,1.7970657320604098,IDS,9219.815242807814,613.3604457786746,5.342607131956369,20,0
2020-12-01,DDoS,Retail,Australia,16.58020698109244,9994,1.4360985231136258,IDS,14124.615409694452,1419.5489298409977,4.60364776641895,27,0
2020-12-02,SQL Injection,Finance,Germany,83.80689325655388,10133,5.979272778081602,IDS,345.85428600048016,1365.1552698584733,3.6724498932044782,16,0
2020-12-03,Ransomware,Education,UK,6.30066289086402,10127,5.076357678095567,Firewall,1409.515520224124,1119.0996472035688,6.740579934189748,14,0
2020-12-04,Phishing,Healthcare,Australia,70.54402906396798,9893,1.441284913146751,Firewall,1159.5890512172732,1121.5136044823194,8.452330866662972,11,0
2020-12-05,Ransomware,Government,Japan,5.163627842558354,9843,4.47489328778333,Firewall,145.93343506772914,944.1260801469358,2.4202960709042434,20,0
2020-12-06,Insider Threat,Technology,Brazil,29.6122503348621,9826,1.911306749454422,Firewall,2771.7809634401297,1012.6049810005858,9.836553949840166,15,0
2020-12-07,Phishing,Technology,USA,66.2137662985902,10162,2.2729844321004107,Firewall,301.72519329079955,860.9243579106208,7.15426627271429,19,0
2020-12-08,DDoS,Healthcare,USA,9.510734157131267,10260,4.117711984379753,Security Training,4096.906200110395,1009.4914232737518,8.020999146078765,18,0
2020-12-09,Ransomware,Retail,Germany,16.820161169404653,10008,1.1035558137314165,Security Training,5106.364847549693,1041.9478483412522,9.989691273070337,23,0
2020-12-10,Malware,Finance,Australia,100.03780019205095,9875,9.07631086385526,Firewall,6542.309826716176,1564.3732001054218,5.536283469210195,21,1
2020-12-11,SQL Injection,Government,Germany,108.19306311902285,10121,2.780494123087177,IDS,7205.820314517621,1169.6848133136098,1.6416213090480607,31,1
2020-12-12,Malware,Education,India,2.298817586535356,10110,0.7117976451017086,Multi-Factor Auth,63696.27949579311,937.1790794517766,8.11262554245031,20,0
2020-12-13,SQL Injection,Healthcare,Japan,9.20158603572954,9990,0.9654718892427133,Multi-Factor Auth,591.527230299916,970.3279939688941,8.836894248502702,19,0
2020-12-14,Insider Threat,Government,Brazil,6.248234747767645,10028,0.9326044427263808,Security Training,653.953578444048,786.0225195049256,2.461574350957376,24,0
2020-12-15,Malware,Government,Germany,9.903836696585072,9927,2.71601330870608,Firewall,11051.570177389116,835.4712627644001,1.2172367965828559,24,0
2020-12-16,Ransomware,Retail,India,175.64175171310043,10131,3.6219426555302756,Encryption,2289.3814465124574,1273.2087075228746,2.2224130923401426,24,1
2020-12-17,Ransomware,Education,Australia,40.1096404278357,9913,0.7856083469016218,Multi-Factor Auth,28301.022511203657,851.8098697508068,3.915697726901401,23,0
2020-12-18,Malware,Government,Japan,31.56615361063526,10181,3.9584465508470834,Multi-Factor Auth,9167.112083488662,814.7392159856171,9.318529336469192,22,0
2020-12-19,Ransomware,Retail,Brazil,208.24062528091102,10042,1.5483103335647903,IDS,138167.59123913848,822.2462211909682,1.0222047444176594,13,1
2020-12-20,Insider Threat,Finance,USA,40.70432420901875,9900,1.813498750262228,Multi-Factor Auth,2483.2987599843245,781.2462843470025,8.23418106154187,20,0
2020-12-21,Phishing,Retail,India,54.10515501988874,10096,0.8250917122057593,Security Training,153.84119299479747,1338.1555226030557,8.693692625903054,22,0
2020-12-22,Insider Threat,Finance,Australia,20.231064165112347,9998,4.87137208237677,Firewall,5891.835393817412,1042.8109227585956,8.299470934476837,15,0
2020-12-23,SQL Injection,Finance,Japan,24.07263518508007,10098,3.486889728925615,Firewall,2582.8576575715197,915.3056126495475,1.7399292007932816,13,0
2020-12-24,Insider Threat,Government,India,45.12054812983718,9743,9.996692171054944,Multi-Factor Auth,8681.720245893743,1008.7844919570116,7.112709989701794,24,0
2020-12-25,SQL Injection,Retail,Germany,3.617018978726206,10053,5.0956252226540375,Encryption,11217.320919653735,1065.1871529174027,9.585132611492938,21,0
2020-12-26,Ransomware,Finance,UK,14.777842265337599,9796,0.332722505999288,Security Training,1023.4176777882701,775.8119436770344,2.0832649166998896,21,0
2020-12-27,Phishing,Education,USA,10.958307923190121,9952,5.57545502023148,Multi-Factor Auth,396.22755614732733,583.1213177907356,1.2851361839417192,16,0
2020-12-28,Ransomware,Government,Germany,0.8010523746698108,10034,6.358849299629015,Security Training,2226.3378615167144,1401.5508154415782,8.862931285227365,26,0
2020-12-29,DDoS,Retail,Germany,38.4907504505613,10120,1.7700052819934873,Encryption,25.472945507344274,1296.407122976937,6.804367015628872,14,0
2020-12-30,Ransomware,Retail,Australia,41.168811826567655,10143,3.487640122214119,Security Training,3502.858111669106,1113.3407781590909,6.817919191664964,12,0
2020-12-31,SQL Injection,Technology,Australia,24.220482820751304,9956,3.774956243177676,Security Training,1319.6526667795035,1275.758180998631,9.679882860345623,15,0
2021-01-01,Ransomware,Retail,Japan,15.648453496119968,10012,1.485135090522475,Security Training,16703.108001870565,1574.3092145292783,7.927890252302791,17,0
2021-01-02,Ransomware,Government,Australia,52.786243573353154,10088,12.483810416027412,Firewall,56.165513677342595,839.3788890531465,4.577003970714321,13,1
2021-01-03,Phishing,Education,India,7.2315908289676445,10041,6.236860231047811,Encryption,3019.0292539330344,663.9897827592813,4.92257005570308,23,0
2021-01-04,Ransomware,Retail,USA,36.55439894775914,9901,2.5173589285477935,Firewall,69734.36866690175,1198.4549863832942,2.302236819782268,21,0
2021-01-05,Phishing,Technology,Germany,73.06684312663775,10025,1.0426791807462081,IDS,11508.056748741643,559.9522090184291,3.7364488020882556,22,0
2021-01-06,Malware,Government,Japan,8.974158478592782,10045,4.978041142562314,Multi-Factor Auth,21191.257454310915,1011.3917961619538,5.0086334393349174,21,0
2021-01-07,DDoS,Finance,USA,69.9709129169511,9981,1.731019111908296,Firewall,5880.911496320405,910.470575091773,3.3497688410042157,19,0
2021-01-08,Phishing,Healthcare,Australia,71.52161510624002,10164,1.6664778058352847,Security Training,107.43992564979432,1202.166335322629,9.242855633298023,22,0
2021-01-09,SQL Injection,Healthcare,Australia,3.0898686482588733,9908,2.193251682398519,IDS,4159.118144153662,855.3175606728316,1.1062240625660071,20,0
2021-01-10,Malware,Finance,India,0.9481496248539519,10008,3.2724576411201185,Encryption,6747.846663308775,1359.9309333110448,6.283198807123311,20,0
2021-01-11,Phishing,Retail,Australia,182.35887184369847,10044,7.788672193091152,Encryption,345.00224063982296,775.9349483406311,7.9444731613262745,25,1
2021-01-12,Phishing,Healthcare,Germany,10.745294925408876,9951,3.1768971871003613,Firewall,2314.3688937921975,1211.7401984116107,7.5889809682892,20,0
2021-01-13,DDoS,Healthcare,Brazil,86.33770541326167,10130,3.564564517694203,Security Training,9.005709291307342,800.0758868015745,6.793596632161273,23,0
2021-01-14,SQL Injection,Finance,Germany,41.259772597097886,9958,2.79068591514864,Security Training,1528.1355065879584,1164.5363485674618,4.693019451376937,16,0
2021-01-15,Insider Threat,Retail,Germany,15.358344225344537,9945,2.3320308213267267,Encryption,1245.444924790687,695.6062639916888,9.266295094348035,25,0
2021-01-16,Insider Threat,Retail,Australia,6.961404350646435,9944,1.3620273929382167,Security Training,49240.84353413507,992.7658470485745,3.960517041734211,14,0
2021-01-17,Phishing,Finance,USA,34.3261855698278,9926,4.6142554458762675,Multi-Factor Auth,892.0781980764988,1396.6274770482485,7.751207136555386,18,0
2021-01-18,Ransomware,Retail,Australia,26.15796961638849,10033,0.7515454675665242,Firewall,1749.8509341592048,1034.5015600425224,9.339858746185858,17,0
2021-01-19,SQL Injection,Retail,USA,60.01333155343145,10211,7.846621532373174,Firewall,2544.1259845087397,1354.9231543352944,2.155452606275787,26,0
